,id,content,content_clean,sentiment,subjectivity,polarity,analysis
837,Ugxt8hq9Hche7_HHxAx4AaABAg,Electric cars are soulless. There is no absolute connection between senses anymore. Plus the sound of the gravel from the road on the tyres is awful. A V10 could cover that sound beautifully,Electric cars are soulless There is no absolute connection between senses anymore Plus the sound of the gravel from the road on the tyres is awful A V10 could cover that sound beautifully,1,0.74,0.11000000000000001,Positive
838,Ugw1ECMCDeuqOMJcmR54AaABAg,"Pininfarina, Lotus and Rimac. Are we getting a holy trilogy of EV hypercars?",Pininfarina Lotus and Rimac Are we getting a holy trilogy of EV hypercars,5,0.0,0.0,Neutral
839,UgwZsmcYDMsaaSXUXxN4AaABAg,I don’t get pumped in audio in electric cars. They’re main benefit is how quiet they are.,I don’t get pumped in audio in electric cars They’re main benefit is how quiet they are,3,0.3333333333333333,0.08333333333333333,Positive
840,Ugy0nO711BuGmvi_tMl4AaABAg,"Supra fanboys: ""Look what they need to mimic a fraction of our power.""",Supra fanboys Look what they need to mimic a fraction of our power,5,0.0,0.0,Neutral
841,Ugxf3iXPJNeoM_4_o0R4AaABAg,"Beyond the ultimate in EV engineering: a car of this value is meant for those whom can afford not only its purchase, but the opportunity to payoff what-ever agency preventing them from going 218mph whenever, where-ever they so choose!",Beyond the ultimate in EV engineering a car of this value is meant for those whom can afford not only its purchase but the opportunity to payoff whatever agency preventing them from going 218mph whenever whereever they so choose,5,1.0,0.0,Neutral
842,Ugz_8y5aJZSqKUJRM-94AaABAg,"I can't even-- Pumping 100% artificial ""VROOM VROOM"" noises through internal _and external_ speakers in order to _fake_ the sound of an internal combustion engine is embarrassingly absurd.

I beg of you, don't give me any nonsense about safety (It's not hard to imagine that as a ridiculous excuse). For one, automobiles have for some time now made little or no perceptible engine noise, with the dominant noise for an outside observer being generated by air and road contact.

Two, if one really needed to generate some kind of external sound, it can be anything. It doesn't have to be a pretend gas-powered engine, which is just as ridiculous as a pretend prop-driven airplane, or the pretend *clop* *clop* of a coach-and-four.","I cant even Pumping 100 artificial VROOM VROOM noises through internal and external speakers in order to fake the sound of an internal combustion engine is embarrassingly absurd

I beg of you dont give me any nonsense about safety Its not hard to imagine that as a ridiculous excuse For one automobiles have for some time now made little or no perceptible engine noise with the dominant noise for an outside observer being generated by air and road contact

Two if one really needed to generate some kind of external sound it can be anything It doesnt have to be a pretend gaspowered engine which is just as ridiculous as a pretend propdriven airplane or the pretend clop clop of a coachandfour",1,0.4848039215686275,-0.04460784313725491,Negative
843,UgyvJ1i-ffC-B85QbNp4AaABAg,"ago time ,more ago Mazda get some like this rear wings",ago time more ago Mazda get some like this rear wings,2,0.5,0.5,Positive
844,UgzljJPsr2OrQArvB-d4AaABAg,"Beautiful car, but I do not see the point. Speed and Power without the sound is soulless.",Beautiful car but I do not see the point Speed and Power without the sound is soulless,3,0.7,0.625,Positive
845,UgwhArnCQ9zlYA84wv94AaABAg,"7:09 I don't think I'll ever want to set ANY car in "" karma "" mode. End results will come back and bite you in the... you know where.",709 I dont think Ill ever want to set ANY car in  karma  mode End results will come back and bite you in the you know where,1,0.5,-0.25,Negative
846,UgwhArnCQ9zlYA84wv94AaABAg.9TFGgh7j3tr9TI-dkjAdQy,@Elias Schmid Aaaaaaaand you killed it!!!🤦🏽‍♂️, Schmid Aaaaaaaand you killed it🤦🏽‍♂️,1,0.0,-0.2,Negative
847,Ugx_deFKYEHk8Wpkp0B4AaABAg,"Wow!
But yes, still like my Gasoline cars.😉😁","Wow
But yes still like my Gasoline cars😉😁",5,1.0,0.1,Positive
848,UgyZH5z6YiCyMlOs7hx4AaABAg,All I want to know is if Brooks from @DragTimes has one on order,All I want to know is if Brooks from  has one on order,3,0.0,0.0,Neutral
849,UgytXxBy1pjRkYcXi0t4AaABAg,"Man, these EVs were like the cheat codes in car world.",Man these EVs were like the cheat codes in car world,1,0.0,0.0,Neutral
850,Ugw6k7jEbjp8SyZfSaB4AaABAg,Just Gorgeous 😍.. Hot wheels will make a Fortune.,Just Gorgeous 😍 Hot wheels will make a Fortune,5,0.875,0.475,Positive
851,UgwrcoymgzYzmZQv7AF4AaABAg,I think in 10 years these first gen hyper Ev's will feel like iphone3g and galaxy 1,I think in 10 years these first gen hyper Evs will feel like iphone3g and galaxy 1,5,0.3333333333333333,0.25,Positive
852,UgwrcoymgzYzmZQv7AF4AaABAg.9TF1G3GbESE9TFYp83Y2L8,"@rohith reddy Considering the terrible depreciation rate of current electric cars, like spending 2 million to buy an emperor’s new clothes。。。", reddy Considering the terrible depreciation rate of current electric cars like spending 2 million to buy an emperor’s new clothes。。。,1,0.6181818181818182,-0.2878787878787879,Negative
853,UgwrcoymgzYzmZQv7AF4AaABAg.9TF1G3GbESE9TFVk7O5YNO,"@Owl signaling True, these hyper Ev's are still heavy they have 2000hp but still weigh 2000 kgs in 10/15  year they will get the weight down. So what is the point in buying 2M€ electric cars.", signaling True these hyper Evs are still heavy they have 2000hp but still weigh 2000 kgs in 1015  year they will get the weight down So what is the point in buying 2M€ electric cars,5,0.47962962962962963,-0.001851851851851873,Negative
854,UgwrcoymgzYzmZQv7AF4AaABAg.9TF1G3GbESE9TFQJ4ZBtTh,"They will more like pagers. If you go back to look the 2007 iphone 1 conference, it‘s so mature that most features of the iPhone 1 are still easy to use today, and I think the current electric car is just a transition, just an answer to the rules, not the buyer",They will more like pagers If you go back to look the 2007 iphone 1 conference it‘s so mature that most features of the iPhone 1 are still easy to use today and I think the current electric car is just a transition just an answer to the rules not the buyer,5,0.3888888888888889,0.2555555555555556,Positive
855,UgwY1XFMy0HSaZedpil4AaABAg,Looks a bit like Pagani Zonda+ Ferrari+Mclaren P1,Looks a bit like Pagani Zonda FerrariMclaren P1,4,0.0,0.0,Neutral
856,UgxJxGzc0vI7p_tHNH14AaABAg,Prefer this over the Rimac. It looks more like a Ferrari’s silhouette… I’m sure Ferrari isn’t really happy about this though considering Pinafinaria and Ferrari have been working together for decades.,Prefer this over the Rimac It looks more like a Ferrari’s silhouette… I’m sure Ferrari isn’t really happy about this though considering Pinafinaria and Ferrari have been working together for decades,3,0.7962962962962963,0.6,Positive
857,UgzULdd5WM3gMIiqTa54AaABAg,Now imagine if Jeramy did this reviews,Now imagine if Jeramy did this reviews,5,0.0,0.0,Neutral
858,Ugwl1UsTLsibunSsizN4AaABAg,Would have been useful to hear the sound of the car.,Would have been useful to hear the sound of the car,3,0.2,0.35,Positive
859,UgwaMAJmK1Wo8BBZAAx4AaABAg,bellissima❤️,bellissima❤️,5,0.0,0.0,Neutral
860,UgwaMAJmK1Wo8BBZAAx4AaABAg.9TExc7zfQBf9TLIZKIuLgV,@ForceTune Italian word for beauty, Italian word for beauty,5,0.0,0.0,Neutral
861,UgwaMAJmK1Wo8BBZAAx4AaABAg.9TExc7zfQBf9TIR72ibKJ0,"Interesting language, what language is tht?",Interesting language what language is tht,4,0.5,0.5,Positive
862,UgxoqDTSlaB7sY68na54AaABAg,0-300 IN 12? Have you seen the heroic american muscle cars at Rocky Mountain Race Week that go in 7s? And they look cool and don't even start the discussion about the sound,0300 IN 12 Have you seen the heroic american muscle cars at Rocky Mountain Race Week that go in 7s And they look cool and dont even start the discussion about the sound,5,0.48750000000000004,0.36249999999999993,Positive
863,UgzXXp-D9B-vrA-ae5Z4AaABAg,"Am I the only one hearing the stones from the track, hitting the car and packing that strange rattling noises.",Am I the only one hearing the stones from the track hitting the car and packing that strange rattling noises,1,0.575,-0.025,Negative
864,Ugy7a_50EyHvDI1DSeB4AaABAg,"No all electric supercar should ever cost millions. There is zero tech in engine building, it's just electric motors, not a designed ,built and tested petrol engine.",No all electric supercar should ever cost millions There is zero tech in engine building its just electric motors not a designed built and tested petrol engine,1,0.0,0.0,Neutral
865,UgyAAJcXCslwJihhi5t4AaABAg,"That carbon fiber , I can only afford my shoes, in the carbon fiber…plus my yellow socks ***",That carbon fiber  I can only afford my shoes in the carbon fiber…plus my yellow socks ,3,0.5,0.0,Neutral
866,UgymCWPTudVKCSt8tcF4AaABAg,Is there any way this video can be uploaded again with the guy's voice turned down and the sound of the car turned up?,Is there any way this video can be uploaded again with the guys voice turned down and the sound of the car turned up,1,0.34444444444444444,0.12222222222222222,Positive
867,UgyGYI_0mg5gK8G5s8l4AaABAg,gorgeous looking car but unfortunately I don't like the lack of buttons for some of the controls and instead relying on the screen interface.,gorgeous looking car but unfortunately I dont like the lack of buttons for some of the controls and instead relying on the screen interface,3,0.95,0.09999999999999998,Positive
868,Ugyj4G3R2jlxUm82A854AaABAg,I think it's sad that anyone interested in driving would choose this over a GMA T50. The prioritisation of speed over driving engagement is that is wrong with all performance cars of the last decade.,I think its sad that anyone interested in driving would choose this over a GMA T50 The prioritisation of speed over driving engagement is that is wrong with all performance cars of the last decade,2,0.6166666666666667,-0.1875,Negative
869,Ugyj4G3R2jlxUm82A854AaABAg.9X-kM2x0SXu9b1NesBS7U8,"@Jean Carlo Bugatti they both look like frogs compared to a house, what's your point?
The looks are secondary to the driving experience. Besides I like how the T50 looks."," Carlo Bugatti they both look like frogs compared to a house whats your point
The looks are secondary to the driving experience Besides I like how the T50 looks",3,0.3,-0.3,Negative
870,Ugw8C2c2wFGgOQHez_l4AaABAg,im surprised anyone still watches top gear to be honest,im surprised anyone still watches top gear to be honest,5,0.7666666666666666,0.39999999999999997,Positive
871,UgyqnUghjI4cPAg2Plp4AaABAg,"""see what i mean"" as it gets over taken by a family suv lol",see what i mean as it gets over taken by a family suv lol,4,0.69375,0.24375000000000002,Positive
872,UgxpKgUiYESeDYZLXD14AaABAg,"Not interested, it's electric.  Was hoping it might be something exotic like a V16.",Not interested its electric  Was hoping it might be something exotic like a V16,2,0.75,0.1875,Positive
873,UgxSIpKXMu679M7uoAt4AaABAg,Finally review comes out,Finally review comes out,4,1.0,0.0,Neutral
874,UgxfucXIgD9Npy2u6AB4AaABAg,Looks like an SF90,Looks like an SF90,4,0.0,0.0,Neutral
875,UgzAbWtKli-ON-nV1qh4AaABAg,Mahindra tata everywhere 🙂,Mahindra tata everywhere 🙂,5,0.0,0.0,Neutral
876,Ugx7CPD_VJAsROQcM394AaABAg,"Hey I live near this track. I'm glad you didn't wreck, that track is known for its crashes.",Hey I live near this track Im glad you didnt wreck that track is known for its crashes,1,0.6333333333333333,0.24545454545454545,Positive
877,Ugyg-hAGQ1Yd_QRd7Hx4AaABAg,"A sound system in a Ferrari.
That's it, cars are done.
I'm so absolutely sorry for our children who will never ever experience something pure ever again","A sound system in a Ferrari
Thats it cars are done
Im so absolutely sorry for our children who will never ever experience something pure ever again",1,0.6333333333333333,0.0380952380952381,Positive
878,Ugyg-hAGQ1Yd_QRd7Hx4AaABAg.9WZN1qBHVRh9WZN8v1UeIH,Also a Ferrari over 2 tons. Jesus...,Also a Ferrari over 2 tons Jesus,5,0.0,0.0,Neutral
879,Ugyjekat0MCf4gwWXeB4AaABAg,Are his hands tiny or is that steering wheel MASSIVE,Are his hands tiny or is that steering wheel MASSIVE,2,0.75,0.0,Neutral
880,Ugz7aj031LJoBhICVU94AaABAg,"Eff the sound system. 54 hz, 432 hz Bee Ess. Zero cost to implement a damn volume control. Rear wing is poorly integrated for this price car. Duct tape!",Eff the sound system 54 hz 432 hz Bee Ess Zero cost to implement a damn volume control Rear wing is poorly integrated for this price car Duct tape,2,0.5,0.0,Neutral
881,Ugxwjo3nxRjFbOlR_cp4AaABAg,"Nice looking car but I prefer to hear a screaming V12-10-8 any day.  Then again, I’m old.",Nice looking car but I prefer to hear a screaming V12108 any day  Then again I’m old,3,0.6,0.35,Positive
882,UgzONZUFsGe0yalEqqd4AaABAg,"So Harris needs to do a video with the Nevera, Evija, Battista and Tesla Roadster.... when they're all available...",So Harris needs to do a video with the Nevera Evija Battista and Tesla Roadster when theyre all available,3,0.4,0.4,Positive
883,UgzONZUFsGe0yalEqqd4AaABAg.9TFBpbzNsCo9TO6OroHY_4,I liked how the guy on a scooter showed his appreciation of the car. Couldn't have done it better myself.,I liked how the guy on a scooter showed his appreciation of the car Couldnt have done it better myself,4,0.65,0.55,Positive
884,UgzONZUFsGe0yalEqqd4AaABAg.9TFBpbzNsCo9THvx9WtKnd,"add Spyros Panopoulos to the list, mainly the hydrogen fuel cell cars",add Spyros Panopoulos to the list mainly the hydrogen fuel cell cars,4,0.3333333333333333,0.16666666666666666,Positive
885,UgxIK_5rAzShscs3eNB4AaABAg,"I guess it’s now envogue for EVs to have stripe lights across the front end, I mean Hyundai already does it on 2 models.",I guess it’s now envogue for EVs to have stripe lights across the front end I mean Hyundai already does it on 2 models,3,0.6875,-0.3125,Negative
886,UgwTZVzVm72nrSj31DB4AaABAg,Does anyone know how to make their text effect ?,Does anyone know how to make their text effect ,3,0.0,0.0,Neutral
887,Ugy579vd3TB3NLXq_N94AaABAg,That bare carbon body is just delish ! ! !,That bare carbon body is just delish   ,2,0.1,0.05,Positive
888,UgwG5quKe52Y3edVxjx4AaABAg,Can somebody help me out with the name of the song at 0:54 ?😅 gorgeous car!!,Can somebody help me out with the name of the song at 054 😅 gorgeous car,5,0.9,0.7,Positive
889,UgzPmaQCv4kE2l3dSbd4AaABAg,It's hard to believe that somebody smart enough to accumulate 2 mil would want some cheezy car noise pumped into the cabin.,Its hard to believe that somebody smart enough to accumulate 2 mil would want some cheezy car noise pumped into the cabin,2,0.5615079365079365,-0.025793650793650803,Negative
890,UgzPmaQCv4kE2l3dSbd4AaABAg.9THIQBey78j9TahAKRi_82,@Neojhun Thanks! I feel better now., Thanks I feel better now,5,0.35,0.35,Positive
891,UgzPmaQCv4kE2l3dSbd4AaABAg.9THIQBey78j9Ta2KPnAtlb,"Wrong, it's OPTIONAL! You can switch it on and off. When you are driving very fast and hard, it's good to use it as a Motor Rev clue. Motor RPM and Sense of speed very important in BEVs. Just weirdly people have to be lied to. It's more of a Safety feature rather than for pure aesthetics.",Wrong its OPTIONAL You can switch it on and off When you are driving very fast and hard its good to use it as a Motor Rev clue Motor RPM and Sense of speed very important in BEVs Just weirdly people have to be lied to Its more of a Safety feature rather than for pure aesthetics,2,0.7277083333333334,0.11282738095238094,Positive
