,id,content,content_clean,sentiment
2087,UgzFN3V9ZGfeTZkISkt4AaABAg.9_giUsx1Sa09bRfW6bxznQ,@FILI ROM you didn’t understand what i said. I said Bugatti speed isn’t as high as 500 kmph. I didn’t say its low, ROM you didn’t understand what i said I said Bugatti speed isn’t as high as 500 kmph I didn’t say its low,2
2088,UgzFN3V9ZGfeTZkISkt4AaABAg.9_giUsx1Sa09bRbpc5H0tV,"@ThinkAbout what is fast for you? 
700 KPH? That speed ain't even possible for a Chiron."," what is fast for you 
700 KPH That speed aint even possible for a Chiron",5
2089,UgzFN3V9ZGfeTZkISkt4AaABAg.9_giUsx1Sa09aS7uCB-lNt,Bugatti max speed isnt that high,Bugatti max speed isnt that high,3
2090,UgxSJYH5912AWHsno0J4AaABAg,So you don't go back in time if you go 88mph,So you dont go back in time if you go 88mph,3
2091,UgjNGsgBW6G61XgCoAEC,I wonder if the Audi RS7 is faster than the Bugatti...,I wonder if the Audi RS7 is faster than the Bugatti,3
2092,UgjNGsgBW6G61XgCoAEC.7-H0Z7-K54P73cv2LEcT4R,@Botmin No. But they are both part of the same family ;), No But they are both part of the same family ,3
2093,UgjNGsgBW6G61XgCoAEC.7-H0Z7-K54P72iS7d00IDx,Lol never.,Lol never,1
2094,UgjNGsgBW6G61XgCoAEC.7-H0Z7-K54P71wRLPIcrD8,"@***** that was 1058 horse power , tje bugatti veyron supersport gas 1150 horse power", that was 1058 horse power  tje bugatti veyron supersport gas 1150 horse power,3
2095,UgjNGsgBW6G61XgCoAEC.7-H0Z7-K54P70fy9OGauXG,@*****,,4
2096,UgyXIAzB2wZ8PkNVXy14AaABAg,Of course but Captain slow to do this .,Of course but Captain slow to do this ,3
2097,UgyTtbkOvM_gXcABq3l4AaABAg,I think the original Bugatti veyron is cameraman,I think the original Bugatti veyron is cameraman,4
2098,Ugy7tycxLpkbUqqk6JN4AaABAg,Koenigsegg regera too speed 410 km/h cuz regera have no gears,Koenigsegg regera too speed 410 kmh cuz regera have no gears,1
2099,UgyHpGFCF1uYFZhBrDt4AaABAg,But the Koenigsegg beats it 🔥🔥🔥,But the Koenigsegg beats it 🔥🔥🔥,3
2100,Ugg_ZtwIfFPtS3gCoAEC,Vikings,Vikings,5
2101,Ugg_ZtwIfFPtS3gCoAEC.8LnTsgqrvHo8pFHfjopiEf,YES,YES,5
2102,Ugg_ZtwIfFPtS3gCoAEC.8LnTsgqrvHo8h0Wzg-gFU7,gave me chills,gave me chills,1
2103,Ugxfntk8eZaseUVix6d4AaABAg,And a BMW S1000RR humiliated a Veyron fron 50-300 Km/H!!!,And a BMW S1000RR humiliated a Veyron fron 50300 KmH,1
2104,Ugxfntk8eZaseUVix6d4AaABAg.9bNRIQd0bFb9bk3KRedPwa,"@JHB VDK yea whats not clear ""than"". After 300km/h. Do you understand english?", VDK yea whats not clear than After 300kmh Do you understand english,1
2105,Ugxfntk8eZaseUVix6d4AaABAg.9bNRIQd0bFb9bjpoRvjXNp,@Massimo Hack But not from 50-300, Hack But not from 50300,1
2106,Ugxfntk8eZaseUVix6d4AaABAg.9bNRIQd0bFb9beaAGnPZSg,Than veyron destroyed bmw.,Than veyron destroyed bmw,1
2107,UgxWuE-ZIMYRZjmtMoJ4AaABAg,when your girls says i’m home alone,when your girls says i’m home alone,5
2108,UgzAYiMUwvSZ5HrmsgZ4AaABAg,"FYI a Speedo is a piece of men's swimwear, the kind that look like titey-whities!!",FYI a Speedo is a piece of mens swimwear the kind that look like titeywhities,3
2109,UgzBIJ8xTH_0SpHteCd4AaABAg,is that phiza 5.33,is that phiza 533,1
2110,UgjTgqmRFuCj6HgCoAEC,just maı̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̨de you wipe your screen,just maı̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̸̨de you wipe your screen,1
2111,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x073UAXUV3Chp,:(((,,4
2112,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x073U0NMf_NZQ,@PVPfanatic Nope.  You made me scroll down to check first., Nope  You made me scroll down to check first,1
2113,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x072kq4GuORyW,@PVPfanatic HOW, HOW,5
2114,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x072e-swXnByO,Ok for a shitty one? Or a good one?.,Ok for a shitty one Or a good one,3
2115,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x072duVL9cSiS,@PVPfanatic well today computers are cheap.. 50$ and u can have one, well today computers are cheap 50 and u can have one,5
2116,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x072IrNOs8q7c,It's ok,Its ok,3
2117,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x072HUojGVWDV,"i know watya mean m8, my response was unjustified i apologize man",i know watya mean m8 my response was unjustified i apologize man,1
2118,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x072HDIfvIrVt,Lol I don't mean in that way I mean I don't have the money to buy anther computer,Lol I dont mean in that way I mean I dont have the money to buy anther computer,1
2119,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x072H87_pgF6V,@PVPfanatic ur not poor if u have a computer, ur not poor if u have a computer,3
2120,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x071yIEAfTjkH,Ik,Ik,5
2121,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x071whoclYMav,"@PVPfanatic You can always remove this comment, ._.", You can always remove this comment ,1
2122,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x07-KZJNQrIeD,"This is my brothers account, we share the same account for some reson :/",This is my brothers account we share the same account for some reson ,5
2123,UgjTgqmRFuCj6HgCoAEC.7-H0Z7-78x07-KQcV2T4bu,Go back to minecraft,Go back to minecraft,1
2124,Ugyi2ROo20D0zdkZYBR4AaABAg,Captain Fast more like,Captain Fast more like,5
2125,UgwsHDhFqgltw069tF94AaABAg,"If you can't do it yourself, get a French person to do it for you.",If you cant do it yourself get a French person to do it for you,1
2126,UgyUlPUbCtFiD8KwT_B4AaABAg,I’m here from gta from getting a truffade adder.,I’m here from gta from getting a truffade adder,5
2127,UgxQpLQdUNaBMTg4NSZ4AaABAg,Top Gear no offence where am I interested in it but I believe and you are showing me something anytime this guy speaks out it changes the view of the vehicle itself and then it goes into speech and if you cause a video very carefully look at the side view of the person you will see in the video no it's not him whose driving it is a stunt double,Top Gear no offence where am I interested in it but I believe and you are showing me something anytime this guy speaks out it changes the view of the vehicle itself and then it goes into speech and if you cause a video very carefully look at the side view of the person you will see in the video no its not him whose driving it is a stunt double,1
2128,Ugy92XwY4-cSJ2h1LA14AaABAg,Yes👍👍👍👍👍he done it,Yes👍👍👍👍👍he done it,5
2129,UgwrD9CDJn-cWzpgiPx4AaABAg,6:15 blonde guy on the left doesn't get the joke ahahaha,615 blonde guy on the left doesnt get the joke ahahaha,1
2130,Ugxoe7B9KzVN9pQyS6t4AaABAg,RIP BBC,RIP BBC,1
2131,UgxZ2Qlh9cBVkDjXJK94AaABAg,Poor wee brakes...,Poor wee brakes,2
2132,UgzE2vQ_39WLaIUwlyB4AaABAg,The Intro music is the intro song for Vikings Lol,The Intro music is the intro song for Vikings Lol,4
2133,UgzQ04R_LG0evyISrHd4AaABAg,"Buffeting, buffeting...",Buffeting buffeting,4
2134,UgwMxAH6Jr2hFtZ5dVF4AaABAg,10  years later: HEHE TESLA ROADSTER 2.0 GO PLAID,10  years later HEHE TESLA ROADSTER 20 GO PLAID,5
2135,UgwMxAH6Jr2hFtZ5dVF4AaABAg.9QHTtNYvby79Q_MDwECfR6,That doesn’t exist yet,That doesn’t exist yet,1
2136,UgzshmcM5_VN-_BaClx4AaABAg,WHE ARE THEY GONA TEST THE ROADSTAR 2.0 TESLA !!!!!!!!!!!!!!!!!!!,WHE ARE THEY GONA TEST THE ROADSTAR 20 TESLA ,1
2137,UgwNfDhcD50B8Lu14m94AaABAg,The car was going so fast I was thinking he was going to drive into the future 😂😂😂,The car was going so fast I was thinking he was going to drive into the future 😂😂😂,2
2138,UgwNfDhcD50B8Lu14m94AaABAg.9IoVIhgc8M-9IuWCysHKZu,No,No,1
2139,Ugzp77OKJ0zSArbLDjN4AaABAg,Captain slow goes fast,Captain slow goes fast,2
2140,Ugzp77OKJ0zSArbLDjN4AaABAg.975HlQkcbYq978cvTYBjE7,@MrJastus same, same,1
2141,Ugzp77OKJ0zSArbLDjN4AaABAg.975HlQkcbYq978cVl6nj09,Albert Norocel quarantaine got me bored,Albert Norocel quarantaine got me bored,1
2142,Ugzp77OKJ0zSArbLDjN4AaABAg.975HlQkcbYq978SQSIdw3u,2020,2020,5
2143,Ugzd84drBvocH12OiGl4AaABAg,Is that Vikings theme song?,Is that Vikings theme song,3
2144,UgxzQERXfdJyYzd3B3h4AaABAg,My fav car,My fav car,5
2145,UgwJ72212AHQzvbCKgV4AaABAg,what is the car with long name in the board?,what is the car with long name in the board,5
2146,Ugzkybwjtk2TcyzembZ4AaABAg,"Bugatti : goes 304 mph 

Tesla: hold my batteries.","Bugatti  goes 304 mph 

Tesla hold my batteries",5
2147,UgxA_g-9Dk_ksAAfA014AaABAg,"Too wide vs short length and too high resulting in it looking like a very fat little puppy, the designer isn't a fan of the Fibonacci ratio of beauty.",Too wide vs short length and too high resulting in it looking like a very fat little puppy the designer isnt a fan of the Fibonacci ratio of beauty,2
2148,UgzcXVch17aGszSa_y94AaABAg,me gusto el video like,me gusto el video like,3
2149,UgyWYHpAapjjc6CahN94AaABAg,1:10.7 Ferrari Fxx.....so suck it Bugatti,1107 Ferrari Fxxso suck it Bugatti,1
2150,UgxFTaMG9S4iB57uvel4AaABAg,Balls of steel,Balls of steel,5
2151,Ugzh5BTOjROESplwBox4AaABAg,Koenigsegg is much faster than this 457kph,Koenigsegg is much faster than this 457kph,2
2152,Ugzh5BTOjROESplwBox4AaABAg.9_clRifEEXu9bRbwTxGQWu,"Then, we have the Bugatti Chiron Super Sport which beats the Agera's ass, the Chiron SS went 490 KPH.",Then we have the Bugatti Chiron Super Sport which beats the Ageras ass the Chiron SS went 490 KPH,5
2153,UgwMBdmUOBOtmQraG1d4AaABAg,*WATCH NOW AS THE SPIRIT OF ETORO BUGATTI AND THE POWER OF GOD SEND A KING DOWN THE TRACK*,WATCH NOW AS THE SPIRIT OF ETORO BUGATTI AND THE POWER OF GOD SEND A KING DOWN THE TRACK,5
2154,Ugxv4tp4yOZbbYg6mdJ4AaABAg,koenigsegg :),koenigsegg ,5
2155,Ugz_BMkV-gG2nEXe0294AaABAg,Koenigsegg one 1 is faster,Koenigsegg one 1 is faster,3
2156,Ugwv9cOjfLvg2XNG8kN4AaABAg,I cried.,I cried,1
2157,UgwHalsti6S3kjvy4uh4AaABAg,Vw powered....,Vw powered,5
2158,UgyX5DoGwHijW2abk1N4AaABAg,germany Bugatti-Bennton and Buggatis own Testtrtack i Germany,germany BugattiBennton and Buggatis own Testtrtack i Germany,5
2159,UgxzPgl9OQ6jwEVy_xF4AaABAg,Ohaaa desem yalan olur💩,Ohaaa desem yalan olur💩,5
2160,UgwidZqN6UW2qbWYRL94AaABAg,"""BLOODY NORA""",BLOODY NORA,1
2161,UgyHJ6DS3eMVRWH9O3F4AaABAg,Doctor Strange is rhe fastest person on Earth,Doctor Strange is rhe fastest person on Earth,5
2162,Ugx2h5qcU1KdbxSrgSR4AaABAg,❤️,❤️,5
2163,UgxF0FgXA-RFk0TLSKh4AaABAg,song at beginning is Fever Ray 'If I Had A Heart',song at beginning is Fever Ray If I Had A Heart,2
2164,Ugy_TeQxhy3vrAQuw3F4AaABAg,French car🇫🇷,French car🇫🇷,5
2165,UgzZCbzYF34nTvWK0DJ4AaABAg,"Insya Allah kalau Allah mengizinkan saya,, tahun depan saya akan membeli LAMBORGHINI  🙏 🙏 🙏 🙏 🙏 🙏 🙏 🙏🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨",Insya Allah kalau Allah mengizinkan saya tahun depan saya akan membeli LAMBORGHINI  🙏 🙏 🙏 🙏 🙏 🙏 🙏 🙏🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨,1
2166,UgwUJjnHe1e612KqaVx4AaABAg,Wood of you got caught speeding then,Wood of you got caught speeding then,2
2167,UgxjCA6pblKKZEWEj-J4AaABAg,4:04        4:12,404        412,1
2168,UgzuepDrBaSV0EB2Z-N4AaABAg,7:52 James May nutted,752 James May nutted,5
2169,Ugx2gKMXUZ1Qc_CtHcJ4AaABAg,When bae says she's home alone,When bae says shes home alone,1
2170,UgzQI-1UctgznIBqzTl4AaABAg,Estoy aqui por clases online de la academia de inglés,Estoy aqui por clases online de la academia de inglés,5
2171,UgynxLXR_HQPR7qudAZ4AaABAg,Song at the beginning is if I had a heart,Song at the beginning is if I had a heart,3
2172,UgwHjpoxRnQU2G-NLJZ4AaABAg,They need to lose a least a ton on weight to get faster,They need to lose a least a ton on weight to get faster,3
2173,UgwHjpoxRnQU2G-NLJZ4AaABAg.8kLRuFep6E58kV8ucx6GJu,weight has no effect on top speed if the car was lighter it would only get to its maximum velocity faster the car isnt designed to be light its a luxury car also the extra weight help its stability at high speed,weight has no effect on top speed if the car was lighter it would only get to its maximum velocity faster the car isnt designed to be light its a luxury car also the extra weight help its stability at high speed,2
2174,UgwzursZVmCCyyaFoGp4AaABAg,Meh my grandma walks faster,Meh my grandma walks faster,3
2175,UgwQ8DJhjCZtoEdTqbp4AaABAg,Herrrooosssss🥰,Herrrooosssss🥰,5
2176,Ugxq1Gb6luS5Il21PH94AaABAg,"Subtitles in german, english, italian and french but not in spanish. Why?",Subtitles in german english italian and french but not in spanish Why,1
2177,Ugwmf-9H4AyQMz9PF2V4AaABAg,Arrow straight... straight,Arrow straight straight,5
2178,UgxsEbr_E_b7l20iomx4AaABAg,Koenigsegg has entered the chat.,Koenigsegg has entered the chat,4
2179,UgxsEbr_E_b7l20iomx4AaABAg.9Mixo6OwrnX9Q_MmJcfec7,Well yes this it’s nearly 11 years old also Bugatti took the record back from koenigsegg,Well yes this it’s nearly 11 years old also Bugatti took the record back from koenigsegg,5
2180,UgzKojZ_wqdA-H_XGLN4AaABAg,Arrow straight...straight,Arrow straightstraight,5
2181,Ugz-_wT3ANoq88DSNex4AaABAg,Arrow straight...straight,Arrow straightstraight,5
2182,Ugw5qYLwu8kyM64vH2l4AaABAg,I got one of these        In gta,I got one of these        In gta,5
2183,UgyI2EOqOSc4r4s5UzJ4AaABAg,Why did they do this video twice?,Why did they do this video twice,1
2184,UgyI2EOqOSc4r4s5UzJ4AaABAg.8v0YdUFbOB78vHnZhg6hTg,"One with normal Veyron, one with an even faster one",One with normal Veyron one with an even faster one,3
2185,UgzKEg0-egcYtUvkfz94AaABAg,When the subscribe button was yellow,When the subscribe button was yellow,1
2186,Ugzk9N4fzpgh8b8oC-14AaABAg,5:28,528,4
2187,UgwVNfYXKXCGpwIBXU54AaABAg,a byugatti veyron,a byugatti veyron,3
2188,UgwDBsgxsmbH9Gyh3eN4AaABAg,и какие ж это перегзузки... overloads...,и какие ж это перегзузки overloads,1
2189,UgzVVQXaznKIkXKJuHd4AaABAg,Captain slow is not normal here....,Captain slow is not normal here,3
2190,Ugzs_bykxZlq5zKUrT54AaABAg,467kmph NFSHP,467kmph NFSHP,1
2191,UgzcHGJxVuxNx8glwpd4AaABAg,6:24,624,3
2192,UgwrqwOe-3Bon72GAk14AaABAg,"EB, Ettore Bugatti.",EB Ettore Bugatti,5
2193,Ugy4aLGxKl7Nhq0XNb54AaABAg,"Bugatti really overhyped this. Polly Motorsport didn't have any special tires, no engineers on track either, and their 1980s Trans Am went 407kph...",Bugatti really overhyped this Polly Motorsport didnt have any special tires no engineers on track either and their 1980s Trans Am went 407kph,1
2194,Ugy4aLGxKl7Nhq0XNb54AaABAg.9UAnMebyTEe9Wvf1s1jv3O,"@Jade It's a custom modified car from 1986. It doesn't have to pass any emissions norms, at least not in Europe and not newer than 1986. 
Some countries also have special regulations about cars modified for motorsport which allow them to be street legal and ignore most rules normal cars have to meet.
I might add that passing norms in modified car is actually easy even when they're new. You're just using different ECU map for test and different for full performance. Some ECUs can remember many maps and switch them in real time, so you don't even have to bother swapping ECUs or reprogramming them. Just push a button on the dashboard to choose low power/ecological map."," Its a custom modified car from 1986 It doesnt have to pass any emissions norms at least not in Europe and not newer than 1986 
Some countries also have special regulations about cars modified for motorsport which allow them to be street legal and ignore most rules normal cars have to meet
I might add that passing norms in modified car is actually easy even when theyre new Youre just using different ECU map for test and different for full performance Some ECUs can remember many maps and switch them in real time so you dont even have to bother swapping ECUs or reprogramming them Just push a button on the dashboard to choose low powerecological map",3
2195,Ugy4aLGxKl7Nhq0XNb54AaABAg.9UAnMebyTEe9WvTLj0jcvS,@SparrowNoblePoland ok fair enough i give you that but it probably doesnt pass emissions in alot of places, ok fair enough i give you that but it probably doesnt pass emissions in alot of places,3
2196,Ugy4aLGxKl7Nhq0XNb54AaABAg.9UAnMebyTEe9WvT0WNi6V6,"@Jade 1. There is no reason why it wouldn't be road legal. 2. It could be made luxurious and achieve the same speed if only the rear spoiler was changed for slightly weaker.
3. If you're looking for luxury in a sports car, it means you don't know what the word 'sport' means, and by buying a sportscar you're just trying to make your d... longer."," 1 There is no reason why it wouldnt be road legal 2 It could be made luxurious and achieve the same speed if only the rear spoiler was changed for slightly weaker
3 If youre looking for luxury in a sports car it means you dont know what the word sport means and by buying a sportscar youre just trying to make your d longer",3
2197,Ugy4aLGxKl7Nhq0XNb54AaABAg.9UAnMebyTEe9V6UQleEeSU,Its not road legal and its definetely not luxurious,Its not road legal and its definetely not luxurious,2
2198,UgzmxrLbQnKkb1BA9xR4AaABAg,Whats the song at the very beginning tho???,Whats the song at the very beginning tho,3
2199,UgyG-I6ea2IPidHIdhd4AaABAg,Put a  petite young woman in the car and go even faster because of the lighter weight.,Put a  petite young woman in the car and go even faster because of the lighter weight,5
2200,UgxFlpCnORksJo7tU4h4AaABAg,Ford mondeo mk3 how much max speed,Ford mondeo mk3 how much max speed,5
2201,UgwwTUKSgIvn-TkMbdJ4AaABAg,"Europe has to build roads  for   the best  speeds,  and the  worthy cars ! Go vote for  a  libertarian party  and  not for the tyrannical state who pump cash and liberties   because  a statu quo  for  miserabilism  and death caused by personnal choice.",Europe has to build roads  for   the best  speeds  and the  worthy cars  Go vote for  a  libertarian party  and  not for the tyrannical state who pump cash and liberties   because  a statu quo  for  miserabilism  and death caused by personnal choice,1
2202,UgwlaFdg6Av-GWRYDZ14AaABAg,thumb up for music,thumb up for music,5
2203,UgxMLl-3OzbFIQkZtCh4AaABAg,Captain slow is not so slow,Captain slow is not so slow,3
2204,UgyhywqGqq1WPvBO4ZZ4AaABAg,this video is older than me,this video is older than me,1
2205,Ugzbb01guUjtovUFt0J4AaABAg,captain slow,captain slow,1
2206,Ugyo-_LsOnwpRhMWzKV4AaABAg,Should've asked May to test the Chiron and not that boring guy.,Shouldve asked May to test the Chiron and not that boring guy,3
2207,UgxMpS3oh3JdUTlMn1V4AaABAg,I like this car star,I like this car star,5
2208,Ugz3WJsb6Gy7F2YOBLt4AaABAg,Omg men in the corner behind jeramy 6.08,Omg men in the corner behind jeramy 608,1
2209,Ugz3WJsb6Gy7F2YOBLt4AaABAg.8scWK05vSXW8scWOp5njos,6:08 😭😂😂😂😂😂,608 😭😂😂😂😂😂,3
2210,UgzRlEE3aDXDuwsa56F4AaABAg,What's the name of the song at 6:39 the stig is listening too,Whats the name of the song at 639 the stig is listening too,1
2211,UgzRlEE3aDXDuwsa56F4AaABAg.912HepWMgQU9NMiOpjVpOx,@Rohit Tammineedi ahhhh thanks!!!!, Tammineedi ahhhh thanks,3
