,id,content
1369,UgyRJ44OUHHXrsOLV3J4AaABAg,"I have a dream, a dream with you…"
1370,UgxKMtzgjbmZQ2wiLct4AaABAg,Nice to be rich
1371,Ugz2q5swM9t4hIWGDct4AaABAg,You tryna compete with Singer I see.
1372,UgyNd7rb77jlQNWJyT54AaABAg,nobody revives a legend better then porsche !!!!!!!!
1373,UgxiyN6CcBfO-6inJ094AaABAg,Where is GMK?
1374,UgyTShJ8tYY8FKKdACh4AaABAg,You know the title of the song ...
1375,UgyTShJ8tYY8FKKdACh4AaABAg.9aUNZD4WeC-9aXiBT_URf-,@tjae92 💪
1376,UgyTShJ8tYY8FKKdACh4AaABAg.9aUNZD4WeC-9aXgXXcbGXj,Where do I begin by Shirley Bassey
1377,UgyVDA79niFIV23X38J4AaABAg,"Jesus christ, porsche just can't stop with the grand slams!"
1378,UgxwIaubaXfmnnvDCoN4AaABAg,Oder stell mich mal vor 🎉😂😊
1379,UgxBt0VAUacsKP3yYJx4AaABAg,Shirley Bassey 👏
1380,UgyCcdCi6LaNActUUcJ4AaABAg,I hope porsche
1381,UgzkisDTnsjqJN-N2kN4AaABAg,"I seem to be the only one who thinks that this car looks horrible. Believe me, if you had the money (Substantially more than the Turbo S) you would not want to drive a 911 covered in stickers and gold badges. (Especially a cool couple in the south of France) Nice ad though."
1382,UgwsnWYwVGHC-xcigHF4AaABAg,"Ok now for the bad news. Porsche is not taking orders. Wiring manufacturing plant shutdown in Ukraine. They will quickly have to find a back up plant. Sales are down over 25%. “Unfortunately all orders are backed up. We are looking at a 18-32 month wait. Place your name on the list and once arrived we will call” Porsche, the new Rolex in a marketing scheme."
1383,UgyY4TdXR-FXjVrrB3p4AaABAg,Where is that place?
1384,UgyY4TdXR-FXjVrrB3p4AaABAg.9aanRa5m20G9aekNLF_CqJ,France -  Côte d’Azur
1385,UgxiMQvF20TPdrfe8_x4AaABAg,Can I get reservation?
1386,Ugyalwp_r2s-D_2U9dt4AaABAg,🙂😊❤💝💖👍☝🙏
1387,UgzXjWhO1DZjRvRzBDF4AaABAg,Which song plz reply!
1388,UgzXjWhO1DZjRvRzBDF4AaABAg.9bAOfRfxc5U9bzK2OSA95K,Where do I begin by Shirley Bassey
1389,Ugzk3LhAT_bMVtLlCeZ4AaABAg,where is Classic
1390,UgzJ0bCErg0uaPjuOQB4AaABAg,"🇷🇺 ВАША счастливая жизнь скоро закончится. Ваши 88 танков Леопард, вернуть домой в видео Ангела смерти"
1391,Ugz7eTSyjEAlgJImag54AaABAg,99% people here don't have money to buy it
1392,UgzC2R4Am9lKNlCN6XZ4AaABAg,What’s the name of the song ??
1393,UgzC2R4Am9lKNlCN6XZ4AaABAg.9b1Z21rITO-9bzK4NCKEP-,Where do I begin by Shirley Bassey
1394,UgwqujsDtxbKrgFFwRN4AaABAg,E muito eu. Já é. Universo guardou
1395,Ugz1BIlv2E2dLeLLqXd4AaABAg,Name of the song ?
1396,Ugz1BIlv2E2dLeLLqXd4AaABAg.9bDdmHE5M3t9bzK-gysyPM,Where do I begin by Shirley Bassey
1397,UgwMy3Sevxd-y6Bzyw14AaABAg,Yes please
1398,Ugw8jaRZ-zUow9hpRYd4AaABAg,nice ad but for old white rich people only. look up the price
1399,Ugw6QSx1_AsgGExvMD54AaABAg,Direkt kaufen
1400,UgxKXIPJXEex3luuQMd4AaABAg,A música e linda Shirley bassey
1401,Ugy1Mw649AAdeU3xE3h4AaABAg,This kind of life is nice but not sustainable considering the Earth’s very limited resources. This planet will run out of food for everyone in just 27 years time.
1402,Ugy1Mw649AAdeU3xE3h4AaABAg.9aNi9bFz9C_9aNl2G0KJjF,prove it
1403,UgzZ_NBL0Xsfc9xL8AB4AaABAg,Dame Shirley Bassey.
1404,UgzIiXqBA8P01Kjai6R4AaABAg,What's the name of the song?
1405,UgzIiXqBA8P01Kjai6R4AaABAg.9aWGWU-IqJX9aXe4prA1KO,Where do I begin by Shirley Bassey
1406,UgzIiXqBA8P01Kjai6R4AaABAg.9aWGWU-IqJX9aWfFVoVHyC,@Peter G Thanks a lot!
1407,UgzIiXqBA8P01Kjai6R4AaABAg.9aWGWU-IqJX9aWeD-vCyrB,Love Story sung by Shirley Bassey.
1408,Ugz_nonAhuT9M9koFmx4AaABAg,film is good
1409,Ugz_q8HTezsGKmFfJVN4AaABAg,attention aux pare-chocs
1410,Ugz_q8HTezsGKmFfJVN4AaABAg.9anZ5ijRr4i9anZAmUEjNz,y'a une aygo qui traine dans le 94 et qui file 200 balles si tu freines un peu fort
1411,Ugz5ejwT336Fmdm7s3Z4AaABAg,9+1+1=11(1+1=2)✌️
1412,Ugx3uNpNVITBjmbH9m54AaABAg,Or You decide to have a Family
1413,Ugxn5D20lszkqGyD_hJ4AaABAg,song name?
1414,UgzHKjch0nHsrtXyCMl4AaABAg,Sorry Porsche... wenn ich so ein Video anklicke möchte ich das Auto sehen.... verständlich... oder?
1415,UgyAKEdCNnqrMZu5ZkV4AaABAg,Where is this?
1416,UgyAKEdCNnqrMZu5ZkV4AaABAg.9adjGFwpDnv9adjRHvC1LG,she from italia
1417,UgwxS8Yfly7Z4nV0oAN4AaABAg,Romance for elderly
1418,UgxMBIA7Rq4jpEqru654AaABAg,Elle est juste magnifique 😍
1419,UgxWWOV9RJB_H8CqIDB4AaABAg,"I don't know how, but Porsche always manages to impress us."
1420,UgwjXsxkQgEdDOfeAUl4AaABAg,This car… just beautiful <3
1421,Ugy-uGnpXts41-dWCBt4AaABAg,Brilliant! What a superb masterpiece all around 💕💕💕
1422,Ugwszsqcr-9OykKCWbh4AaABAg,"This well made video, the car, and this very nice song, they just gave me so much Emotions. Porsche, you got me!!"
1423,Ugz4fIDxgwONuBpbdvd4AaABAg,Круто и красиво🤘🏻✨
1424,Ugx6n5TDww3Vu4xPW094AaABAg,how beautiful film it is! Porsche is truly a mindset and a lifestyle for many generations… my eyes literally got wet! 🥹
1425,Ugzq7zNJXL4vZe4E_7d4AaABAg,"Thank you Porsche for manual and best of all, rear wheel drive."
1426,Ugw7wZcDuWuyq4DNm-94AaABAg,Eu amo porsche muito linda
1427,UgxWGqsIs0WO7pTPVoh4AaABAg,Amazing car and a great short movie style production. 😎👌🏼
1428,UgwlCI9d4RJ6N9nc8Ot4AaABAg,The timeless 911
1429,Ugw-J96fx1yEkrYEssh4AaABAg,"Porsche, you have my heart."
1430,Ugy23SPnGdQzdof0qHR4AaABAg,"Great video.  It makes me happy that I still have my, 71!"
1431,UgyBEasFCKuUCNEqoDF4AaABAg,I can’t wait to see one in person 😍
1432,Ugy6qELXfWEBjf3tHyV4AaABAg,"A: Perfection doesn’t exist
Porsche: Hold my beer."
1433,UgxDRJ4dPVIvhfM5DlR4AaABAg,"Mi vídeo fav era uno que lanzó Alfa Romeo, pero a partir de hoy, este es mi FAV Video, simplemente una belleza automotriz, disculpen alguien sabe cómo se llama la canción, me flipo tanto como el nuevo Porsche turbo classic"
1434,UgxyIMSzyBgLabELYZV4AaABAg,Sensational! Thank you!
1435,Ugw4J_BC6l2U6cr9mCF4AaABAg,Great 911 <3
1436,Ugyl2hVBbTYxGdTgXOt4AaABAg,need this in my life
1437,UgynKsgiUekx-ZMphKl4AaABAg,Porsche...class personified!
1438,Ugx8JiCDUuDpwqTosE54AaABAg,Beautiful job Porsche!
1439,Ugy_q9TAs0UaxeoBcf94AaABAg,That is a GREAT video! Congratulations!
1440,Ugz2s5W0ZKinVvGR8xZ4AaABAg,This is a Vibe 😍
1441,Ugz0IctH0yC2KrVCTq54AaABAg,"It's a sweet looking Porsche. And, I would love one in blue. But, this thing is going to run north of $200K! Ugh.."
1442,UgxtSn0enmRzbmBfKd54AaABAg,Trop belle 😍😍
1443,Ugy7AoJz1x_7RlbigEB4AaABAg,Sehr schön 👍🏻
1444,UgzJlmgJxY1iqWCCYM54AaABAg,"i think the large door numbers come off a lil tacky. beautiful car though, small touches are attractive, looks like fun"
1445,UgxvNEDVsmTu9y2dGrF4AaABAg,Simply the Best car brand
1446,Ugz02qhxxaoJBPtjozx4AaABAg,All of this:  P U R E  ❤❤❤
1447,Ugyxm8fLQyytCQ_7-dd4AaABAg,Lovely!
1448,UgxCgHvLE1Cj0eUEgjJ4AaABAg,Man….I gotta give it them.   They are good!
1449,Ugy4tnZbOCZcOj-2M3p4AaABAg,The Modern Classic
1450,UgyOd51J90sYnzM-INB4AaABAg,How about you guys work on increasing availability instead of releasing new variants. It’s pretty sad when you walk into a dealership and there’s literally no new 911‘s in stock.
1451,UgyS0-hGfudxDhcn9Od4AaABAg,BEAUTIFUL :)
1452,Ugx5hmkirgOklC_ZHwd4AaABAg,Amazing
1453,Ugxxsb61Kwd6dlVe9PZ4AaABAg,"""Don't waste your time looking back, you're not going that way."" - Ragnar Lothbrok Vikings"
1454,UgyNlo4JR2fdPZCr7NJ4AaABAg,GOD BLESS PORSCHE!!!!
1455,Ugye2MR4X0rDS4n2GzJ4AaABAg,너무 좋아
1456,Ugy4DfeQHwRYl4GyAvt4AaABAg,Breathtaking
1457,UgyA5Cr6lgwI297G1IF4AaABAg,Porsche you make me want to be a better person😂😍
1458,UgzyC10WLVju3gAaHW54AaABAg,❤️❤️❤️
1459,UgzvoF1DukcDZtFA7wh4AaABAg,I will be very sad when everything is electric :(
1460,UgxoEoIZLCa-uP-Dz0F4AaABAg,GOD BLESS EVERYONE AT PORSCHE.  I AM VERY PROUD OF YOU AND VERY HAPPY FOR YOU.  I HOPE ALL OF YOUR DREAMS COME TRUE MY FRIENDS.  I HOPE YOU HAD THE BEST AND HAPPIEST CHRISTMAS OF YOUR ENTIRE LIFE. 🙏
1461,UgxXbDsob3zYxlQqL7t4AaABAg,PERFECT
1462,UgyuYiUbEtGGXfEa5_J4AaABAg,A ray of hope amongst today's blackboxes on wheels
1463,Ugx5bc0Ovvk1t07nSJt4AaABAg,Well aged for a couple who is between 80 and 90. A 911 makes you obviously younger.
1464,Ugw4gGkqXBbkyap_HNt4AaABAg,Can't wait to pay $200k ADM for this
1465,UgwTU7IZfZ-Slxid8oN4AaABAg,This is exactly how you advertise for a car that will likely cost close to $400K but will almost immediately appreciate towards the $500K to $650K on your drive home. This is also why I will buy a big lottery ticket once in a while...dreams...ahhhhhhh...sigh....
1466,Ugwf8xD9xmoCxcCtQyl4AaABAg,Outstanding.
1467,Ugwpk6xd5MLacUQbjtx4AaABAg,"Not sure about the oversized number plate.  But the stripes, ducktail, Fuchs successor rims and manual are exactly what any new 911 needs!"
1468,UgxG1nCzqMx5fukJpKB4AaABAg,👍👍👍
1469,Ugy3SQ2sGXlurDGJ0Mh4AaABAg,You could just get a Singer Porsche instead 😉
1470,UgzTBEin7V_3QH9Myt14AaABAg,dream 💜 and start 🚗💨
1471,Ugxn8XGslLceQlIYR4p4AaABAg,Now my official favorite Volkswagen company
1472,UgzgJ0Uv10weGB1M2gJ4AaABAg,( Very Beautiful )
1473,UgwId9j6ASqSE19wRXJ4AaABAg,"Can I get one of each, please?"
1474,Ugy5iPNM4Pe4NASUJc14AaABAg,"OK, price check...so only around $260K U.S. dollars, but after taxes, fees, etc. I'll see this at about $300K. It will still be worth more by the time you get home, and if I haven't ordered mine yet (I have not) then it's likely too late...sigh..."
1475,UgwQmshMDQOPiIUURp14AaABAg,Best Porsche ad ever.
1476,UgzM63E8PghOVndMFgp4AaABAg,"By the we see this video, all quotas would have been sold already."
1477,UgwXecgdFL5tIFKOKuB4AaABAg,"Jesus Christ...Porsche, PLEASE stop creating one amazing commercial after another. I have NO IDEA what car to buy! They're ALL amazing!"
1478,UgwGWDLIwbYPAD5MBEt4AaABAg,This is how ads should be made
1479,UgyEPi0O3HvU0viL3gx4AaABAg,Save the manuals
1480,Ugz1K1AR2ugvV7oDyF94AaABAg,Music: Love story (where do I begin) - Shirley Bassey
1481,UgwiCDFyFT5-vz1iY0R4AaABAg,Mad Men meets Porsche
1482,UgwJCuyBTeCj6uthVAx4AaABAg,Why did you put a 3.8 Turbo in it? Why not a 4.0 N/A?
1483,UgwJCuyBTeCj6uthVAx4AaABAg.9aLHVY6-hgO9aLbKIKIF0W,nothing wrong with turbos)
1484,Ugw6aAYEkfRAWzg1tfR4AaABAg,The base 911 looks better.
1485,Ugyqo7CJb5Sq1LzP4CZ4AaABAg,"This is the life that 99% of Americans will never experience, cool video though."
1486,UgzUH_nLbusIpldmr7R4AaABAg,i saw that testing on nurburgring on a yt vid lol
1487,UgylKsRI1oBABusyLM54AaABAg,An car.
1488,UgwB7WNMW3yspJMY3aF4AaABAg,"I think it's not just men can drive
you should know women actually drive better than men
Women should not be co-pilots of men at all times"
1489,UgxrAMi7i2qcGVvFlaJ4AaABAg,Engine ? Please not the standard Carrera /S/GTS
1490,UgxrAMi7i2qcGVvFlaJ4AaABAg.9aLEyvxH1e99aLOyVQ2bGb,Engine from the 992 turbo but with 550hp instead of 580hp.
1491,UgxIaVrldedS_zNG5hl4AaABAg,nice
1492,UgwI1AOTduCtYdzOTed4AaABAg,Where is that place?
1493,Ugz3UlneDloPBYvEyX14AaABAg,Shirley bassey 😍😍
1494,UgxvlDKJMTutavEigYd4AaABAg,Porsche marketing team is the best
1495,UgxOa1M0eDZVPkJVc394AaABAg,Body of the turbo?
1496,UgxOa1M0eDZVPkJVc394AaABAg.9aLGDbkt11g9aLiJjie-J4,Yes only without the side intakes
1497,Ugz_uE0cUB05gAuYDqp4AaABAg,cargasmus
1498,UgzEjCN746NGyQNekIt4AaABAg,Good morning Mr Bond
1499,UgxUF8zwby_v7m5IrJ94AaABAg,"The only good looking porsche, the boxer is not bad either but 911 is what makes porsche.  The other variant such as the suv simply shouldn't exist, its ugly and tasteless."
1500,UgwK6SjEmdvbVyxcHyN4AaABAg,그만 좀 우려먹어
1501,UgyWy4vvhPlNJApgFxl4AaABAg,hat jemand nen job für mich? will mir auch nen porsche kaufen
1502,Ugxm8hRxcVDIgctr9pR4AaABAg,муть какая то
1503,Ugxm8hRxcVDIgctr9pR4AaABAg.9aZftx7UeXR9a_DcLmvLV1,"Выпустили модель с отголосками из прошлого, отсняли в тех же местах и ракурсах, дань уважения инженерам тех лет. Это очень круто, это говорит о том, что марка Порше очень трепетно относится к людям, которые создают, производят, покупают, любят эти классные с огромной историей автомбили."
1504,Ugz7KotYITqc4sRJqTF4AaABAg,Are you guys open on Monday Victoria Day let me know
1505,Ugx2XCBY_QsXowlJ3F94AaABAg,"Der Assi, der mit seinem Porsche auf den Strand fährt."
1506,UgzrxnZB5n8zani_TJp4AaABAg,老头乐
1507,UgxsLS1hF8osLVkaF6Z4AaABAg,ugh.....lol
1508,UgxrBEW-8wxJtMP7QiF4AaABAg,P❤️rsche
1509,UgxMoAY5sZBNS6jciud4AaABAg,Song name?
1510,UgxMoAY5sZBNS6jciud4AaABAg.9aV1RZl1WrP9aXeLw-hiB-,Where do I begin by Shirley Bassey
1511,UgwYqEQ9-PBuw6h81cx4AaABAg,Music ?
1512,UgyqQnlKZShssL4xmbp4AaABAg,HP?
1513,UgyeRt2PIm-rWvVxgNt4AaABAg,She should be  singing to the Porsche driving it!     Stupid being a guy driving and her a passenger.     Anyway car speaks for itself!  Porsche ..  Excellence was expected    ..
1514,UgwgDSkZtBw31Eaz8fF4AaABAg,Ummmm Narcos??
1515,UgxuWTXokKT4LxE_gTN4AaABAg,track I’d?
1516,Ugz6436HblM2RqoLYAx4AaABAg,This is the 911 comment
1517,Ugyq_JHzjV6LWTWUleh4AaABAg,この曲誰？
1518,UgyHEWrp9udZbo2ddVJ4AaABAg,Sorry Ferrari...
1519,UgyHEWrp9udZbo2ddVJ4AaABAg.9aPLwK1enIk9aPiX031uUr,I like both
1520,Ugz50mTXtD7nDsQLgq14AaABAg,👽
1521,Ugzx0oR8iUiLepWeb7N4AaABAg,Dont waste the time of People
1522,UgwC85kQpleUBf4g2Yh4AaABAg,"That couple, from the 1970's, would be in THEIR seventies, or even eighties now. Nice try, but I don't buy it. Them now only looking like they're in their forties or fifties? Pfft."
1523,UgwC85kQpleUBf4g2Yh4AaABAg.9aWnyaxB1h99aWoE-sAw2L,Who cares????
1524,Ugx6a_6BMTMmjv9Hm-x4AaABAg,he is in kartel
1525,Ugxaxm6seqhwyouqlxN4AaABAg,How much
1526,UgyJ434Ni15Lw_cfi-54AaABAg,What?
1527,UgxgK_2cm8Pf70bFrMB4AaABAg,Hy All..... Hy to our Channel..... Hy to Porsche Ferdinand....... Lol...... A Nice New Porsche car...... I still prefer the Cayenne Model...... Whats Up? Whats New?..... Just keep going on...... Good Luck and enjoy All........ 😀😀😀😀😀😀😀😀😀😀🌟🌟🌟🌟🌟🌟👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🎬🎬🎬🎬🎬🎬🎬🍻🍻🍻🍻🍻🎫🎫🎫🎫❤️❤️❤️❤️❤️🌹🌹🌹🌹🌹⏯️⏯️⏯️⏯️⏯️🎁🎁🎁🎁🎁🥂🥂🥂🥂🥂📺📺📺📺🍵🍵🍵🍵🍵📸📸📸📸👑👑👑👑🥛🥛🥛🥛🥛🧃🧃🧃🧃🧃☕☕☕☕🍸🍸🍸🍸🐰🐰🐰🐰🍷🍷🍷🍷🎟️🎟️🎟️🎟️🎟️🍭🍭🍭🍭📀📀📀📀📀🍾🍾🍾🍾🍾🍾🍾🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈🍺🍺🍺🍺🍺🗺️🗺️🗺️🗺️🗺️🎥🎥🎥🎥🍹🍹🍹🍹🍹🍹🍶🍶🍶🍶🍶🥃🥃🥃🥃🥃🥃🥃🥃🥤🥤🥤🥤🥤📻📻📻📻📻📻🍬🍬🍬🍬🍬🍬👍🏻👍🏻👍🏻👍🏻🌟🌟🌟🌟🌟😀😀😀😀😀😀😀😀😀😀😀😀😀
1528,UgzmkvOpmI9GpnN9N-R4AaABAg,1st
1529,Ugzoz5PUGHfdidaSY7B4AaABAg,Shirley Bassey
1530,UgwJSCMuoUJhSXYVTIt4AaABAg,Hello 😁😁
1531,UgwLYSi9zgvdvLIwpUh4AaABAg,Hotel Costes Audio!!!!!!!!
1532,Ugzm-Dq5YZ4MOXwodxl4AaABAg,Heyyy heyyy 😊❤
1533,UgzOLA59romUmpWkjsJ4AaABAg,AlMoshaf AlHossari
1534,UgziTeNOpoyDhXV1xTN4AaABAg,Vorwarts
1535,UgzX94yvE8yJBEqnmIR4AaABAg,First
1536,Ugy8YSyXOOYgmA12wQF4AaABAg,Yes
1537,UgzcpbAL6an914ynz4d4AaABAg,PDRM.
1538,Ugw2gYUbaD0_tE6dCAt4AaABAg,U porches only or what
1539,UgxGsf67-9y4Eaz2DiV4AaABAg,"Ah, the truly definition of white privilege"
1540,UgxRURjanH2j2i5R2B14AaABAg,Those who don’t know the title track. Its where do I begin by Andy williams.
1541,UgxRURjanH2j2i5R2B14AaABAg.9aXteLAcGeb9aXw_VQGf10,It's Where do I begin by Shirley Bassey
1542,Ugw3or6YfHEA4xdfwTp4AaABAg,Ferdinand Porsche bitte ein Porsche vor meiner Tür sonst schaffen wir Porsche weltweit ab weil es uns nicht interessiert
1543,UgykFFrMVn549Wvp8GB4AaABAg,%
1544,UgyYNGuXiC0zuIzyCEN4AaABAg,More expensive 👎👎
1545,UgwF3aquB2g0mPKr5GR4AaABAg,Garbge
1546,UgxVAXvVvpZNRQdV-WJ4AaABAg,"The old one is so much cool, pretty, better. No talent left in car design, or maybe top managment filters only bad talent and bad decisions... I see micro brands like singer getting more and more market share in the next decades, and the price of micro brands will come down eventually. We are looking at the beginning of the extintion of these dinosaurs...only the jeremy clarksons  of this world like these heavy lifeless massive aircraft carriers, not the common man. Make a small light car with a small powerfull engine like in the 60s, 70s, but a massive corporation just can´t, no talent left...Bet you can´t make something better than the 70s with a weight limit of 950Kg...no talent in massive corporations..."
1547,Ugz5owuoKsg1t0_mn_t4AaABAg,The only prosche I could ever buy is an boxter
1548,UgyokenReaxIMekzbUZ4AaABAg,Disappointed at the song choice
1549,UgweX2h5e5i80IBEZ8Z4AaABAg,Overrated
1550,Ugw_MH7J0v3-cfHHzTt4AaABAg,"the song is nice, would be better if ABBA was performing it"
1551,UgylSJjnuZ7F42VA-494AaABAg,스포일러 하나 세워놓고 클래식이라고 팔아먹네 참나.....ㅉㅉ
1552,UgxFWFR0bCmpbf9glNJ4AaABAg,That Music?👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼👎🏼
